gid,row,col,xcoord,ycoord,agri_gc
"69106","96","706","172.75","-42.25","8.161448"
"69107","96","707","173.25","-42.25","12.96605"
"69108","96","708","173.75","-42.25","12.62654"
"69109","96","709","174.25","-42.25","0.01551831"
"69332","97","212","-74.25","-41.75","0.4104938"
"69333","97","213","-73.75","-41.75","8.108025"
"69334","97","214","-73.25","-41.75","5.104939"
"69335","97","215","-72.75","-41.75","1.228395"
"69336","97","216","-72.25","-41.75","3.919753"
"69337","97","217","-71.75","-41.75","9.664804"
"69338","97","218","-71.25","-41.75","5.666667"
"69339","97","219","-70.75","-41.75","0.4845679"
"69340","97","220","-70.25","-41.75","0.5954573"
"69341","97","221","-69.75","-41.75","0.03703704"
"69342","97","222","-69.25","-41.75","0.4074074"
"69343","97","223","-68.75","-41.75","0.3888889"
"69344","97","224","-68.25","-41.75","0.02160494"
"69345","97","225","-67.75","-41.75","0.3024691"
"69346","97","226","-67.25","-41.75","0"
"69347","97","227","-66.75","-41.75","0.1080247"
"69348","97","228","-66.25","-41.75","0.01241465"
"69349","97","229","-65.75","-41.75","0"
"69350","97","230","-65.25","-41.75","0"
"69351","97","231","-64.75","-41.75","0"
"69770","97","650","144.75","-41.75","0.01227747"
"69771","97","651","145.25","-41.75","0.191358"
"69772","97","652","145.75","-41.75","0.00617284"
"69773","97","653","146.25","-41.75","4.317194"
"69774","97","654","146.75","-41.75","16.32099"
"69775","97","655","147.25","-41.75","46.58025"
"69776","97","656","147.75","-41.75","10.83794"
"69777","97","657","148.25","-41.75","3.777778"
"69823","97","703","171.25","-41.75","1.176288"
"69824","97","704","171.75","-41.75","8.222222"
"69825","97","705","172.25","-41.75","10.11728"
"69826","97","706","172.75","-41.75","13.2566"
"69827","97","707","173.25","-41.75","9.157408"
"69828","97","708","173.75","-41.75","31.44136"
"69829","97","709","174.25","-41.75","19.10304"
"69831","97","711","175.25","-41.75","1.287037"
"69832","97","712","175.75","-41.75","0.07059546"
"70053","98","213","-73.75","-41.25","14.08333"
"70054","98","214","-73.25","-41.25","48.69136"
"70055","98","215","-72.75","-41.25","5.882716"
"70056","98","216","-72.25","-41.25","4.842593"
"70057","98","217","-71.75","-41.25","8.494723"
"70058","98","218","-71.25","-41.25","6.373457"
"70059","98","219","-70.75","-41.25","1.240741"
"70060","98","220","-70.25","-41.25","0.4880295"
"70061","98","221","-69.75","-41.25","0.1944444"
"70062","98","222","-69.25","-41.25","0.03703704"
"70063","98","223","-68.75","-41.25","0.5123457"
"70064","98","224","-68.25","-41.25","0.1481481"
"70065","98","225","-67.75","-41.25","0.009259259"
"70066","98","226","-67.25","-41.25","0"
"70067","98","227","-66.75","-41.25","0"
"70068","98","228","-66.25","-41.25","0.003103662"
"70069","98","229","-65.75","-41.25","0"
"70070","98","230","-65.25","-41.25","0.0308642"
"70072","98","232","-64.25","-41.25","0"
"70073","98","233","-63.75","-41.25","0"
"70074","98","234","-63.25","-41.25","0.2808642"
"70075","98","235","-62.75","-41.25","0.3425926"
"70490","98","650","144.75","-41.25","0.6599141"
"70491","98","651","145.25","-41.25","0.8703704"
"70492","98","652","145.75","-41.25","4.070988"
"70493","98","653","146.25","-41.25","11.71632"
"70494","98","654","146.75","-41.25","13.58642"
"70495","98","655","147.25","-41.25","13.82099"
"70496","98","656","147.75","-41.25","3.532842"
"70497","98","657","148.25","-41.25","0.7592593"
"70544","98","704","171.75","-41.25","0.02469136"
"70545","98","705","172.25","-41.25","9.984568"
"70546","98","706","172.75","-41.25","23.02947"
"70547","98","707","173.25","-41.25","14.56173"
"70548","98","708","173.75","-41.25","17.32716"
"70549","98","709","174.25","-41.25","5.689013"
"70550","98","710","174.75","-41.25","11.20062"
"70551","98","711","175.25","-41.25","38.78395"
"70552","98","712","175.75","-41.25","44.92327"
"70553","98","713","176.25","-41.25","3.75"
"70773","99","213","-73.75","-40.75","3.259259"
"70774","99","214","-73.25","-40.75","51.20062"
"70775","99","215","-72.75","-40.75","56.33025"
"70776","99","216","-72.25","-40.75","5.660494"
"70777","99","217","-71.75","-40.75","6.232154"
"70778","99","218","-71.25","-40.75","9.595679"
"70779","99","219","-70.75","-40.75","0.845679"
"70780","99","220","-70.25","-40.75","0.5801105"
"70781","99","221","-69.75","-40.75","0.02777778"
"70782","99","222","-69.25","-40.75","0"
"70783","99","223","-68.75","-40.75","0.02469136"
"70784","99","224","-68.25","-40.75","0"
"70785","99","225","-67.75","-40.75","0.05555556"
"70786","99","226","-67.25","-40.75","0.07716049"
"70787","99","227","-66.75","-40.75","0.02777778"
"70788","99","228","-66.25","-40.75","1.561142"
"70789","99","229","-65.75","-40.75","0.00308642"
"70790","99","230","-65.25","-40.75","0"
"70791","99","231","-64.75","-40.75","0"
"70792","99","232","-64.25","-40.75","0"
"70793","99","233","-63.75","-40.75","0.1234568"
"70794","99","234","-63.25","-40.75","3.574074"
"70795","99","235","-62.75","-40.75","0.01851852"
"70796","99","236","-62.25","-40.75","0.6790124"
"71210","99","650","144.75","-40.75","7.007367"
"71211","99","651","145.25","-40.75","9.768518"
"71212","99","652","145.75","-40.75","0.962963"
"71214","99","654","146.75","-40.75","0"
"71215","99","655","147.25","-40.75","1.111111"
"71216","99","656","147.75","-40.75","7.074893"
"71217","99","657","148.25","-40.75","4.592593"
"71265","99","705","172.25","-40.75","4.225308"
"71266","99","706","172.75","-40.75","16.03131"
"71267","99","707","173.25","-40.75","0.03395062"
"71268","99","708","173.75","-40.75","2.058642"
"71269","99","709","174.25","-40.75","0.4220981"
"71270","99","710","174.75","-40.75","0.8580247"
"71271","99","711","175.25","-40.75","32.50617"
"71272","99","712","175.75","-40.75","75.31307"
"71273","99","713","176.25","-40.75","40.37963"
"71274","99","714","176.75","-40.75","0.22036"
"71493","100","213","-73.75","-40.25","2.564815"
"71494","100","214","-73.25","-40.25","15.70679"
"71495","100","215","-72.75","-40.25","54.79321"
"71496","100","216","-72.25","-40.25","14.00926"
"71497","100","217","-71.75","-40.25","8.286778"
"71498","100","218","-71.25","-40.25","12.42901"
"71499","100","219","-70.75","-40.25","2.938272"
"71500","100","220","-70.25","-40.25","0.6998158"
"71501","100","221","-69.75","-40.25","0.02469136"
"71502","100","222","-69.25","-40.25","0.06790123"
"71503","100","223","-68.75","-40.25","0.04938272"
"71504","100","224","-68.25","-40.25","0.07407407"
"71505","100","225","-67.75","-40.25","0.00308642"
"71506","100","226","-67.25","-40.25","0"
"71507","100","227","-66.75","-40.25","0"
"71508","100","228","-66.25","-40.25","0.05896958"
"71509","100","229","-65.75","-40.25","0"
"71510","100","230","-65.25","-40.25","0.08333334"
"71511","100","231","-64.75","-40.25","0.4604052"
"71512","100","232","-64.25","-40.25","2.391975"
"71513","100","233","-63.75","-40.25","0.3518519"
"71514","100","234","-63.25","-40.25","0"
"71515","100","235","-62.75","-40.25","0"
"71516","100","236","-62.25","-40.25","0.05246913"
"71928","100","648","143.75","-40.25","2.073246"
"71929","100","649","144.25","-40.25","0.962963"
"71936","100","656","147.75","-40.25","0.6322898"
"71937","100","657","148.25","-40.25","8.493827"
"71986","100","706","172.75","-40.25","0"
"71991","100","711","175.25","-40.25","52.28086"
"71992","100","712","175.75","-40.25","83.74156"
"71993","100","713","176.25","-40.25","82.77778"
"71994","100","714","176.75","-40.25","45.91558"
"72213","101","213","-73.75","-39.75","1.462963"
"72214","101","214","-73.25","-39.75","11.55247"
"72215","101","215","-72.75","-39.75","17.49691"
"72216","101","216","-72.25","-39.75","22.09877"
"72217","101","217","-71.75","-39.75","6.719429"
"72218","101","218","-71.25","-39.75","15.88272"
"72219","101","219","-70.75","-39.75","3.401235"
"72220","101","220","-70.25","-39.75","0.7980356"
"72221","101","221","-69.75","-39.75","0.3117284"
"72222","101","222","-69.25","-39.75","2.135803"
"72223","101","223","-68.75","-39.75","0.00617284"
"72224","101","224","-68.25","-39.75","0.04012346"
"72225","101","225","-67.75","-39.75","0.03395062"
"72226","101","226","-67.25","-39.75","0"
"72227","101","227","-66.75","-39.75","0"
"72228","101","228","-66.25","-39.75","0"
"72229","101","229","-65.75","-39.75","1.287037"
"72230","101","230","-65.25","-39.75","3.185185"
"72231","101","231","-64.75","-39.75","0.475752"
"72232","101","232","-64.25","-39.75","0"
"72233","101","233","-63.75","-39.75","0"
"72234","101","234","-63.25","-39.75","0.05864197"
"72235","101","235","-62.75","-39.75","5.762346"
"72236","101","236","-62.25","-39.75","3.611111"
"72648","101","648","143.75","-39.75","10.509"
"72649","101","649","144.25","-39.75","3.839506"
"72656","101","656","147.75","-39.75","1.528545"
"72657","101","657","148.25","-39.75","5.151235"
"72708","101","708","173.75","-39.75","1.287037"
"72709","101","709","174.25","-39.75","21.70081"
"72710","101","710","174.75","-39.75","30.25309"
"72711","101","711","175.25","-39.75","60.13272"
"72712","101","712","175.75","-39.75","81.75875"
"72713","101","713","176.25","-39.75","52.34877"
"72714","101","714","176.75","-39.75","82.54501"
"72715","101","715","177.25","-39.75","1.320988"
"72934","102","214","-73.25","-39.25","17.64506"
"72935","102","215","-72.75","-39.25","38.82716"
"72936","102","216","-72.25","-39.25","53.93827"
"72937","102","217","-71.75","-39.25","9.518932"
"72938","102","218","-71.25","-39.25","11.45062"
"72939","102","219","-70.75","-39.25","8.608025"
"72940","102","220","-70.25","-39.25","0.8563536"
"72941","102","221","-69.75","-39.25","0.808642"
"72942","102","222","-69.25","-39.25","0.404321"
"72943","102","223","-68.75","-39.25","0.3117284"
"72944","102","224","-68.25","-39.25","1.027778"
"72945","102","225","-67.75","-39.25","9.222222"
"72946","102","226","-67.25","-39.25","12.24691"
"72947","102","227","-66.75","-39.25","4.638889"
"72948","102","228","-66.25","-39.25","4.394786"
"72949","102","229","-65.75","-39.25","18.34568"
"72950","102","230","-65.25","-39.25","0"
"72951","102","231","-64.75","-39.25","0"
"72952","102","232","-64.25","-39.25","1.478395"
"72953","102","233","-63.75","-39.25","0.4228395"
"72954","102","234","-63.25","-39.25","0.728395"
"72955","102","235","-62.75","-39.25","20.34568"
"72956","102","236","-62.25","-39.25","4.095679"
"72957","102","237","-61.75","-39.25","0"
"72958","102","238","-61.25","-39.25","0"
"73373","102","653","146.25","-39.25","0.04345127"
"73428","102","708","173.75","-39.25","26.15123"
"73429","102","709","174.25","-39.25","76.23526"
"73430","102","710","174.75","-39.25","21.13272"
"73431","102","711","175.25","-39.25","36.22531"
"73432","102","712","175.75","-39.25","8.20135"
"73433","102","713","176.25","-39.25","11.24074"
"73434","102","714","176.75","-39.25","45.37865"
"73435","102","715","177.25","-39.25","14.16049"
"73436","102","716","177.75","-39.25","10.38889"
"73653","103","213","-73.75","-38.75","0.1358025"
"73654","103","214","-73.25","-38.75","42.95062"
"73655","103","215","-72.75","-38.75","57.32716"
"73656","103","216","-72.25","-38.75","69.13889"
"73657","103","217","-71.75","-38.75","13.3861"
"73658","103","218","-71.25","-38.75","5.580247"
"73659","103","219","-70.75","-38.75","3.938272"
"73660","103","220","-70.25","-38.75","3.222836"
"73661","103","221","-69.75","-38.75","0.4351852"
"73662","103","222","-69.25","-38.75","0.6728395"
"73663","103","223","-68.75","-38.75","0.1975309"
"73664","103","224","-68.25","-38.75","16.60802"
"73665","103","225","-67.75","-38.75","4.648148"
"73666","103","226","-67.25","-38.75","0"
"73667","103","227","-66.75","-38.75","0.05246913"
"73668","103","228","-66.25","-38.75","0.1055245"
"73669","103","229","-65.75","-38.75","0.2253086"
"73670","103","230","-65.25","-38.75","0.05864197"
"73671","103","231","-64.75","-38.75","0.2854512"
"73672","103","232","-64.25","-38.75","0.8364198"
"73673","103","233","-63.75","-38.75","0.02160494"
"73674","103","234","-63.25","-38.75","2.830247"
"73675","103","235","-62.75","-38.75","0.7685185"
"73676","103","236","-62.25","-38.75","1.799383"
"73677","103","237","-61.75","-38.75","4.111111"
"73678","103","238","-61.25","-38.75","7.561728"
"73679","103","239","-60.75","-38.75","13.13889"
"73680","103","240","-60.25","-38.75","24.57099"
"73681","103","241","-59.75","-38.75","25.27469"
"73682","103","242","-59.25","-38.75","21.66667"
"73683","103","243","-58.75","-38.75","5.919753"
"73684","103","244","-58.25","-38.75","0.2006173"
"74086","103","646","142.75","-38.75","9.095679"
"74087","103","647","143.25","-38.75","15.94136"
"74088","103","648","143.75","-38.75","1.6946"
"74089","103","649","144.25","-38.75","0"
"74090","103","650","144.75","-38.75","0"
"74091","103","651","145.25","-38.75","2.484568"
"74092","103","652","145.75","-38.75","37.00926"
"74093","103","653","146.25","-38.75","33.3892"
"74094","103","654","146.75","-38.75","19.42593"
"74095","103","655","147.25","-38.75","0.05555556"
"74149","103","709","174.25","-38.75","2.219119"
"74150","103","710","174.75","-38.75","31.77469"
"74151","103","711","175.25","-38.75","65.06481"
"74152","103","712","175.75","-38.75","32.24371"
"74153","103","713","176.25","-38.75","30.53704"
"74154","103","714","176.75","-38.75","3.559901"
"74155","103","715","177.25","-38.75","41.83951"
"74156","103","716","177.75","-38.75","57.61111"
"74157","103","717","178.25","-38.75","8.885785"
"74373","104","213","-73.75","-38.25","1.435185"
"74374","104","214","-73.25","-38.25","22.67593"
"74375","104","215","-72.75","-38.25","49.22222"
"74376","104","216","-72.25","-38.25","49.03086"
"74377","104","217","-71.75","-38.25","12.67536"
"74378","104","218","-71.25","-38.25","15.42284"
"74379","104","219","-70.75","-38.25","11.62963"
"74380","104","220","-70.25","-38.25","0.8164518"
"74381","104","221","-69.75","-38.25","0.4012346"
"74382","104","222","-69.25","-38.25","0"
"74383","104","223","-68.75","-38.25","1.450617"
"74384","104","224","-68.25","-38.25","0"
"74385","104","225","-67.75","-38.25","0.04938272"
"74386","104","226","-67.25","-38.25","0.009259259"
"74387","104","227","-66.75","-38.25","0.009259259"
"74388","104","228","-66.25","-38.25","0.01862197"
"74389","104","229","-65.75","-38.25","0.00308642"
"74390","104","230","-65.25","-38.25","0"
"74391","104","231","-64.75","-38.25","0.4542664"
"74392","104","232","-64.25","-38.25","1.765432"
"74393","104","233","-63.75","-38.25","1.268519"
"74394","104","234","-63.25","-38.25","2.135803"
"74395","104","235","-62.75","-38.25","4.453704"
"74396","104","236","-62.25","-38.25","8.030864"
"74397","104","237","-61.75","-38.25","19.96914"
"74398","104","238","-61.25","-38.25","16.69136"
"74399","104","239","-60.75","-38.25","17.82407"
"74400","104","240","-60.25","-38.25","26.19753"
"74401","104","241","-59.75","-38.25","38.37037"
"74402","104","242","-59.25","-38.25","39.67101"
"74403","104","243","-58.75","-38.25","51.75617"
"74404","104","244","-58.25","-38.25","64.84876"
"74405","104","245","-57.75","-38.25","25.62346"
"74802","104","642","140.75","-38.25","6.306642"
"74803","104","643","141.25","-38.25","8.635802"
"74804","104","644","141.75","-38.25","33.53704"
"74805","104","645","142.25","-38.25","66.36893"
"74806","104","646","142.75","-38.25","90.41358"
"74807","104","647","143.25","-38.25","76.76543"
"74808","104","648","143.75","-38.25","79.95655"
"74809","104","649","144.25","-38.25","46.53395"
"74810","104","650","144.75","-38.25","12.80233"
"74811","104","651","145.25","-38.25","32.25617"
"74812","104","652","145.75","-38.25","82.66975"
"74813","104","653","146.25","-38.25","47.455"
"74814","104","654","146.75","-38.25","44.37346"
"74815","104","655","147.25","-38.25","26.2284"
"74816","104","656","147.75","-38.25","0.01534684"
"74870","104","710","174.75","-38.25","29.9784"
"74871","104","711","175.25","-38.25","81.12037"
"74872","104","712","175.75","-38.25","52.3143"
"74873","104","713","176.25","-38.25","46.87037"
"74874","104","714","176.75","-38.25","17.83364"
"74875","104","715","177.25","-38.25","20.38272"
"74876","104","716","177.75","-38.25","41.32716"
"74877","104","717","178.25","-38.25","21.26629"
"75093","105","213","-73.75","-37.75","7.194445"
"75094","105","214","-73.25","-37.75","25.41049"
"75095","105","215","-72.75","-37.75","47.98148"
"75096","105","216","-72.25","-37.75","48.08333"
"75097","105","217","-71.75","-37.75","28.79268"
"75098","105","218","-71.25","-37.75","21.9537"
"75099","105","219","-70.75","-37.75","8.354939"
"75100","105","220","-70.25","-37.75","1.568447"
"75101","105","221","-69.75","-37.75","0.02160494"
"75102","105","222","-69.25","-37.75","0.00617284"
"75103","105","223","-68.75","-37.75","0"
"75104","105","224","-68.25","-37.75","0.6851852"
"75105","105","225","-67.75","-37.75","6.873457"
"75106","105","226","-67.25","-37.75","0"
"75107","105","227","-66.75","-37.75","0"
"75108","105","228","-66.25","-37.75","0.05896958"
"75109","105","229","-65.75","-37.75","0.2283951"
"75110","105","230","-65.25","-37.75","0.009259259"
"75111","105","231","-64.75","-37.75","0.6752609"
"75112","105","232","-64.25","-37.75","4.12963"
"75113","105","233","-63.75","-37.75","8.83642"
"75114","105","234","-63.25","-37.75","6.25"
"75115","105","235","-62.75","-37.75","13.35185"
